Unternehmensname Latin alphabet,Bilanzsumme,Jahr,Zahlungsmittel,ROA,Eigenkapital,Kurzfristige_Verbindlichkeiten,Langfristige_Verbindlichkeiten,EK_Quote,Umsatz,Zinsschock,ABS,Zinswende_Dummy,Cash_Ratio,Groesse_Log_Bilanzsumme,Leverage,Leverage_exante,Liquidity_exante,STDebtShare,STDebtShare_exante
EDISUN POWER EUROPE AG,69.441,2016,8.323,1.411,9.428,7.948,52.065,13.577,8.234,-0.44,2.84,0,0.1198571449143877,4.2404774711700615,0.8642300658112642,0.7388020114731355,0.1287999752010873,0.1324379717727825,0.159103062618289
EDISUN POWER EUROPE AG,118.598,2017,22.58,1.314,19.222,27.653,71.723,16.208,9.522,-0.775,0.775,0,0.190391068989359,4.775739623015028,0.837923067842628,0.7388020114731355,0.1287999752010873,0.2782663822250845,0.159103062618289
EDISUN POWER EUROPE AG,94.634,2018,5.617,3.487,20.193,5.126,69.315,21.338,13.872,-0.04,0.72,0,0.0593549886932814,4.550016819520063,0.7866200308557179,0.7388020114731355,0.1287999752010873,0.0688599024730995,0.159103062618289
EDISUN POWER EUROPE AG,175.652,2019,32.751,2.256,79.808,9.23,86.614,45.435,14.262,1.6,2.0,0,0.1864538974791064,5.168504764926546,0.545647074898094,0.7388020114731355,0.1287999752010873,0.0963023246108259,0.159103062618289
EDISUN POWER EUROPE AG,202.31,2020,28.942,1.863,81.741,24.066,96.503,40.404,12.367,3.62,4.9,0,0.1430576837526568,5.309801174489323,0.5959616430230834,0.7388020114731355,0.1287999752010873,0.1996035465169322,0.159103062618289
EDISUN POWER EUROPE AG,405.401,2021,29.872,1.361,80.095,58.278,267.028,19.757,17.16,0.25,0.25,0,0.0736850673777321,6.004876700714413,0.8024301864080257,0.7388020114731355,0.1287999752010873,0.1791482481110093,0.159103062618289
EDISUN POWER EUROPE AG,394.256,2022,28.086,2.965,76.458,29.044,288.754,19.393,18.97,22.6,64.6,1,0.0712379773548151,5.977000444497159,0.8060701676068343,0.7388020114731355,0.1287999752010873,0.0913913869816676,0.159103062618289
EDISUN POWER EUROPE AG,346.118,2023,18.17,7.078,96.35,61.511,188.257,27.837,37.651,-20.407,44.581,1,0.0524965474202439,5.846779757379072,0.7216267284567691,0.7388020114731355,0.1287999752010873,0.2462725409179718,0.159103062618289
EDISUN POWER EUROPE AG,353.668,2024,3.065,0.923,104.095,12.937,236.636,29.433,51.543,-33.391,50.823,1,0.0086663198253729,5.868358619967042,0.7056702896501804,0.7388020114731355,0.1287999752010873,0.0518365368048627,0.159103062618289
EKT HOLDING AG,419.603,2016,45.038,1.642,370.287,24.148,25.168,88.247,174.689,-0.44,2.84,0,0.1073347902660371,6.0393090261629325,0.1175301415862136,0.1308599994003803,0.0752778606595312,0.4896585286722361,0.4684787268744738
EKT HOLDING AG,427.207,2017,47.224,2.469,372.277,23.62,31.31,87.142,126.457,-0.775,0.775,0,0.1105412598576334,6.0572686732795304,0.1285793538027232,0.1308599994003803,0.0752778606595312,0.4300018204988167,0.4684787268744738
EKT HOLDING AG,420.023,2018,24.988,1.893,372.272,21.746,26.005,88.631,126.405,-0.04,0.72,0,0.0594919802010842,6.040309471682797,0.1136866314463731,0.1308599994003803,0.0752778606595312,0.4554040753073234,0.4684787268744738
EKT HOLDING AG,424.006,2019,24.798,3.018,374.749,18.022,31.235,88.383,116.437,1.6,2.0,0,0.0584850214383758,6.04974760607523,0.1161705258887846,0.1308599994003803,0.0752778606595312,0.3658769311975963,0.4684787268744738
EKT HOLDING AG,429.037,2020,20.761,2.336,374.252,24.468,30.317,87.231,141.095,3.62,4.9,0,0.0483897659176248,6.061543162295198,0.1276929495591289,0.1308599994003803,0.0752778606595312,0.4466185999817468,0.4684787268744738
EKT HOLDING AG,466.864,2021,31.478,4.859,382.128,52.817,31.919,81.85,180.568,0.25,0.25,0,0.0674243462764317,6.146037994699212,0.1815003941190582,0.1308599994003803,0.0752778606595312,0.6233124055891238,0.4684787268744738
EKT HOLDING AG,457.002,2022,35.873,3.258,377.641,60.844,18.517,82.634,272.703,22.6,64.6,1,0.0784963741952989,6.124687767252244,0.1736556951610715,0.1308599994003803,0.0752778606595312,0.7666738070336815,0.4684787268744738
EKT HOLDING AG,447.141,2023,30.88,1.822,373.844,56.521,16.776,83.608,226.133,-20.407,44.581,1,0.0690609897101809,6.102873981115628,0.1639236840280806,0.1308599994003803,0.0752778606595312,0.7711229654692553,0.4684787268744738
EKT HOLDING AG,449.59,2024,18.032,0.734,369.744,64.57,15.276,82.24,239.036,-33.391,50.823,1,0.0401076536399831,6.108336056339242,0.1775973664894681,0.1308599994003803,0.0752778606595312,0.8086817122961701,0.4684787268744738
ELECTRA-MASSA AG,89.413,2016,2.59,0.834,26.83,12.511,50.072,30.007,17.398,-0.44,2.84,0,0.0289667050652589,4.493266085478142,0.6999317772583405,0.6939496533596747,0.0625035064971845,0.1999105188309924,0.2720886318318096
ELECTRA-MASSA AG,88.575,2017,5.293,0.842,26.83,11.666,50.079,30.291,18.83,-0.775,0.775,0,0.0597572678521027,4.4838496507515355,0.697092859158905,0.6939496533596747,0.0625035064971845,0.1889383755769698,0.2720886318318096
ELECTRA-MASSA AG,89.964,2018,4.818,0.829,26.83,18.043,45.091,29.823,19.936,-0.04,0.72,0,0.0535547552354275,4.499409590308925,0.7017695967275799,0.6939496533596747,0.0625035064971845,0.2857889568219976,0.2720886318318096
ELECTRA-MASSA AG,91.325,2019,3.594,-8.66,26.96,19.255,45.11,29.521,10.572,1.6,2.0,0,0.039353955652888,4.514424572681346,0.704790583082398,0.6939496533596747,0.0625035064971845,0.2991532665268391,0.2720886318318096
ELECTRA-MASSA AG,89.605,2020,11.255,-0.944,27.836,16.665,45.104,31.065,17.339,3.62,4.9,0,0.1256068299760058,4.495411121995352,0.6893476926510796,0.6939496533596747,0.0625035064971845,0.2697955285013518,0.2720886318318096
ELECTRA-MASSA AG,85.392,2021,5.788,2.268,28.114,22.278,35.0,32.923,19.552,0.25,0.25,0,0.067781525201424,4.447252419591589,0.6707654112797452,0.6939496533596747,0.0625035064971845,0.3889451447327071,0.2720886318318096
ELECTRA-MASSA AG,85.894,2022,1.974,3.065,28.606,15.288,42.0,33.304,24.113,22.6,64.6,1,0.0229818147949798,4.453113977889444,0.6669616038372878,0.6939496533596747,0.0625035064971845,0.2668621700879766,0.2720886318318096
ELECTRA-MASSA AG,87.7693,2023,0.5786,2.992,28.7031,17.0662,42.0,32.703,24.1631,-20.407,44.581,1,0.006592282267262,4.474711781181998,0.672971073028952,0.6939496533596747,0.0625035064971845,0.2889334340113296,0.2720886318318096
ELECTRA-MASSA AG,95.7202,2024,5.1436,2.553,28.646,28.0742,39.0,29.927,22.4701,-33.391,50.823,1,0.0537357840873713,4.5614293524654865,0.7007319249228481,0.6939496533596747,0.0625035064971845,0.4185543770928315,0.2720886318318096
ELECTRICITE D'EMOSSON SA,380.406,2016,6.973,0.189,140.0,143.406,97.0,36.803,34.875,-0.44,2.84,0,0.0183304153982849,5.941239103417507,0.631972156064836,0.6072322899888825,0.0188571331982615,0.5965158939460745,0.3543826431252991
ELECTRICITE D'EMOSSON SA,369.375,2017,7.621,0.194,140.0,21.375,208.0,37.902,34.678,-0.775,0.775,0,0.0206321489001692,5.911812388160363,0.6209813874788495,0.6072322899888825,0.0188571331982615,0.0931880108991825,0.3543826431252991
ELECTRICITE D'EMOSSON SA,358.041,2018,5.67,0.2,140.0,25.041,193.0,39.102,34.717,-0.04,0.72,0,0.0158361751866406,5.880647504982862,0.6089833287249226,0.6072322899888825,0.0188571331982615,0.1148453731178998,0.3543826431252991
ELECTRICITE D'EMOSSON SA,353.575,2019,10.579,0.202,140.0,21.575,192.0,39.596,33.671,1.6,2.0,0,0.0299201018171533,5.868095626906563,0.6040444035918829,0.6072322899888825,0.0188571331982615,0.1010183776191033,0.3543826431252991
ELECTRICITE D'EMOSSON SA,347.381,2020,6.738,-0.762,140.0,47.381,160.0,40.302,28.934,3.62,4.9,0,0.0193965703363166,5.850422160313645,0.5969842910234009,0.6072322899888825,0.0188571331982615,0.2284731966766482,0.3543826431252991
ELECTRICITE D'EMOSSON SA,333.6735,2021,3.0122,0.025,140.0,192.1735,1.5,41.957,28.3657,0.25,0.25,0,0.0090273875510042,5.810162969957888,0.5804281730494031,0.6072322899888825,0.0188571331982615,0.9922550064928862,0.3543826431252991
ELECTRICITE D'EMOSSON SA,327.9377,2022,5.297,0.115,140.0,70.9377,117.0,42.691,29.839,22.6,64.6,1,0.0161524582260594,5.792823651319052,0.5730896447709428,0.6072322899888825,0.0188571331982615,0.3774532730793236,0.3543826431252991
ELECTRICITE D'EMOSSON SA,319.1158,2023,5.4376,0.132,140.0,19.1158,160.0,43.871,33.2715,-20.407,44.581,1,0.0170395824963853,5.76555404631726,0.5612877833062482,0.6072322899888825,0.0188571331982615,0.1067231366523779,0.3543826431252991
ELECTRICITE D'EMOSSON SA,315.0724,2024,9.7821,0.15,140.0,23.0724,152.0,44.434,34.4346,-33.391,50.823,1,0.0310471497979511,5.752802453686017,0.5556576837577648,0.6072322899888825,0.0188571331982615,0.1317877632339535,0.3543826431252991
